FY	SN	MODEL	DEST	CHASSIS	LCD PANEL	LCD_LABEL	LCD_VENDOR	INVERTER/LD	I_LABEL/LD_LABEL	TCON	T_LABEL	MAIN BOARD	M_LABEL	PSU	PSU_LABEL	REMOTE COMMANDER	REMOTE COMMANDER_LABEL
FY10	All	KDL-40EX500		AZ1L_3a-1	181105512	LTU400HF02 / LTY400HF06	S-LCD	185764011	LJ9702541A	185764811	LJ9403149H	A1760331A	BAL	147420221	G2HE	148770011	RM-ED035
FY10	All	KDL-40EX501		AZ1L_3a-1	181105512	LTU400HF02 / LTY400HF06	S-LCD	185764011	LJ9702541A	185764811	LJ9403149H	A1760331A	BAL	147420221	G2HE	148770011	RM-ED035
FY10	All	KDL-40EX503		AZ1L_3a-1	181105512	LTU400HF02 / LTY400HF06	S-LCD	185764011	LJ9702541A	185764811	LJ9403149H	A1768994A	BAL T2	147420221	G2HE	148770011	RM-ED035
FY10	All	KDL-40EX505		AZ1L_3a-1	181105512	LTU400HF02 / LTY400HF06	S-LCD	185764011	LJ9702541A	185764811	LJ9403149H	A1769581A	BAL SAT	147420221	G2HE	148770011	RM-ED035
FY10	All	KDL-40EX508		AZ1L_3a-1	181105512	LTU400HF02 / LTY400HF06	S-LCD	185764011	LJ9702541A	185764811	LJ9403149H	A1769581A	BAL SAT	147420221	G2HE	148775811	RM-ED033
FY10	All	KDL-46EX500		AZ1L_3a-1	181105612	LTY460HJ01	S-LCD	185764311	LJ9702538A	185765011	LJ9403130H	A1760331A	BAL	147420511	GD2	148770011	RM-ED035
FY10	All	KDL-46EX501		AZ1L_3a-1	181105612	LTY460HJ01	S-LCD	185764311	LJ9702538A	185765011	LJ9403130H	A1760331A	BAL	147420511	GD2	148770011	RM-ED035
FY10	All	KDL-46EX503		AZ1L_3a-1	181105612	LTY460HJ01	S-LCD	185764311	LJ9702538A	185765011	LJ9403130H	A1768994A	BAL T2	147420511	GD2	148770011	RM-ED035
FY10	All	KDL-46EX505		AZ1L_3a-1	181105612	LTY460HJ01	S-LCD	185764311	LJ9702538A	185765011	LJ9403130H	A1769581A	BAL SAT	147420511	GD2	148770011	RM-ED035
FY10	All	KDL-55EX500		AZ1L_3a-1	181105712	LTY550HJ01	S-LCD	185765311	LJ9702542A	185765211	LJ9403151G	A1760331A	BAL	147420311	G5E	148770011	RM-ED035
FY10	All	KDL-55EX503		AZ1L_3a-1	181105712	LTY550HJ01	S-LCD	185765311	LJ9702542A	185765211	LJ9403151G	A1768994A	BAL T2	147420311	G5E	148770011	RM-ED035
FY10	All	KDL-55EX505		AZ1L_3a-1	181105712	LTY550HJ01	S-LCD	185765311	LJ9702542A	185765211	LJ9403151G	A1769581A	BAL SAT	147420311	G5E	148770011	RM-ED035
FY10	All	KDL-32EX403		AZ1L_3a-2	181105911	LTY320HM01	S-LCD	185763411	LJ9702545A	185763611	LJ9403258E	A1769676A	BAL T2	147420811	G2LS	148770011	RM-ED035
FY10	All	KDL-37EX403		AZ1L_3a-2	181107411	T370HW03V8	AUO	185770111	1937T05007	185774111	5537T05C23	A1769676A	BAL T2	147420121	G2ME	148770011	RM-ED035
FY10	All	KDL-40EX403		AZ1L_3a-2	181106011	LTY400HM01	S-LCD	185764011	LJ9702541A	185763911	LJ9403055J	A1769676A	BAL T2	147420221	G2HE	148770011	RM-ED035
FY10	All	KDL-46EX403		AZ1L_3a-2	181106111	LTY460HM01	S-LCD	185764311	LJ9702538A	185764411	LJ9403116E	A1769676A	BAL T2	147420511	GD2	148770011	RM-ED035
FY10	All	KDL-32NX503		AZ1L_5-0	181105911	LTY320HM01	S-LCD	185763411	LJ9702545A	185763611	LJ9403258E	A1780318A	BAL T2	147420811	G2LS	148770011	RM-ED035
FY10	All	KDL-40NX503		AZ1L_5-0	181106011	LTY400HM01	S-LCD	185764011	LJ9702541A	185763911	LJ9403055J	A1780318A	BAL T2	147420221	G2HE	148770011	RM-ED035
FY10	All	KDL-32EX600		AZ1N_3a-0.5	181113611	LTY320HM02	S-LCD	NA		185771211	LJ9403424E	A1798646A	BEN	147421811	GE3-B	148791311	RM-ED036
FY10	All	KDL-40EX600		AZ1N_3a-0.5	181113711	LTY400HM02	S-LCD	NA		185771511	LJ9403453E	A1798646A	BEN	147421811	GE3B	148791311	RM-ED036
FY10	All	KDL-40EX600		AZ1N_3a-0.5	181131211	LTY400HM04	S-LCD	NA		185794511	LJ9403781B	A1798646A	BEN	147427311	GE3E		
FY10	All	KDL-22EX302		AZ1N_3a-2	181107012	T216XW01V3	AUO	NA		NA		A1763565A	BEN	147420431	Static Converter	148782811	RM-ED022
FY10	All	KDL-26EX301		AZ1N_3a-2	181107111	T260XW05V0	AUO	185769311	1926T06001	NA		A1763565A	BEN	147419911	G1LS	148782811	RM-ED022
FY10	All	KDL-26EX302		AZ1N_3a-2	181107111	T260XW05V0	AUO	185769311	1926T06001	NA		A1763565A	BEN	147419911	G1LS	148782811	RM-ED022
FY10	All	KDL-32EX301		AZ1N_3a-2	181105811	LTY320AP04/AP05	S-LCD	185763411	LJ9702545A	NA		A1763565A	BEN	147420811	G2LS	148782811	RM-ED022
FY10	All	KDL-32EX302		AZ1N_3a-2	181105811	LTY320AP04/AP05	S-LCD	185763411	LJ9702545A	NA		A1763565A	BEN	147420811	G2LS	148782811	RM-ED022
FY10	All	KDL-32EX401		AZ1N_3a-2	181105911	LTY320HM01	S-LCD	185763411	LJ9702545A	185763611	LJ9403258E	A1763564A	BEN	147420811	G2LS	148782811	RM-ED022
FY10	All	KDL-32EX401		AZ1N_3a-2	181107311	T315HW04V0	AUO	185773511	1931T09001	185773611	5531T09C04			147420811	G2LS	148782811	RM-ED022
FY10	All	KDL-32EX401		AZ1N_3a-2	181105931	LTY320HM03	S-LCD	185763411	LJ9702545A	185776711	LJ9403624B	A1763564A	BEN	147420811	G2LS	148782811	RM-ED022
FY10	All	KDL-32EX402		AZ1N_3a-2	181105911	LTY320HM01	S-LCD	185763411	LJ9702545A	185763611	LJ9403258E	A1763564A	BEN	147420811	G2LS	148782811	RM-ED022
FY10	All	KDL-32EX402		AZ1N_3a-2	181107311	T315HW04V0	AUO	185773511	1931T09001	185773611	5531T09C04			147420811	G2LS	148782811	RM-ED022
FY10	All	KDL-32EX402		AZ1N_3a-2	181105931	LTY320HM03	S-LCD	185763411	LJ9702545A	185776711	LJ9403624B	A1763564A	BEN	147420811	G2LS	148782811	RM-ED022
FY10	All	KDL-37EX401		AZ1N_3a-2	181107411	T370HW03V8	AUO	185770111	1937T05007	185774111	5537T05C23	A1763564A	BEN	147420121	G2ME	148782811	RM-ED022
FY10	All	KDL-37EX402		AZ1N_3a-2	181107411	T370HW03V8	AUO	185770111	1937T05007	185774111	5537T05C23	A1763564A	BEN	147420121	G2ME	148782811	RM-ED022
FY10	All	KDL-40EX401		AZ1N_3a-2	181106011	LTY400HM01	S-LCD	185764011	LJ9702541A	185763911	LJ9403055J	A1763564A	BEN	147420121	G2ME	148782811	RM-ED022
FY10	All	KDL-40EX401		AZ1N_3a-2	181107511	T400HW03V0	AUO	185774311	1940T04001	185774211	5540T04C04			147420121	G2ME	148782811	RM-ED022
FY10	All	KDL-40EX402		AZ1N_3a-2	181106011	LTY400HM01	S-LCD	185764011	LJ9702541A	185763911	LJ9403055J	A1763564A	BEN	147420121	G2ME	148782811	RM-ED022
FY10	All	KDL-40EX402		AZ1N_3a-2	181107511	T400HW03V0	AUO	185774311	1940T04001	185774211	5540T04C04			147420121	G2ME	148782811	RM-ED022
FY10	All	KDL-46EX401		AZ1N_3a-2	181106111	LTY460HM01	S-LCD	185764311	LJ9702538A	185764411	LJ9403116E	A1763564A	BEN	147420511	GD2	148782811	RM-ED022
FY10	All	KDL-46EX402		AZ1N_3a-2	181106111	LTY460HM01	S-LCD	185764311	LJ9702538A	185764411	LJ9403116E	A1763564A	BEN	147420511	GD2	148782811	RM-ED022
FY10	All	KDL-32NX500		AZ1N_5-0	181105911	LTY320HM01	S-LCD	185763411	LJ9702545A	185763611	LJ9403258E	A1763564A	BEN	147420811	G2LS	148782811	RM-ED022
FY10	All	KDL-32NX500		AZ1N_5-0	181107311	T315HW04V0	AUO	185773511	1931T09001	185773611	5531T09C04			147420811	G2LS	148782811	RM-ED022
FY10	All	KDL-32NX500		AZ1N_5-0	181105931	LTY320HM03	S-LCD	185763411	LJ9702545A	185776711	LJ9403624B	A1763564A	BEN	147420811	G2LS	148782811	RM-ED022
FY10	All	KDL-40NX500		AZ1N_5-0	181106011	LTY400HM01	S-LCD	185764011	LJ9702541A	185763911	LJ9403055J	A1763564A	BEN	147420121	Static Converter	148782811	RM-ED022
FY10	All	KDL-40NX500		AZ1N_5-0	181107511	T400HW03V0	AUO	185774311	1940T04001	185774211	5540T04C04			147420121	Static Converter	148782811	RM-ED022
FY10	All	KDL-32BX300		AZ1N_5-2	181105811	LTY320AP04/AP05	S-LCD	185763411	LJ9702545A	NA		A1763565A	BEN	147420811	Static Converter	148782811	RM-ED022
FY10	All	KDL-32BX400		AZ1N_5-2	181105911	LTY320HM01	S-LCD	185763411	LJ9702545A	185763611	LJ9403258E	A1763564A	BEN	147420811	Static Converter	148782811	RM-ED022
FY10	All	KDL-32BX400		AZ1N_5-2	181107311	T315HW04V0	AUO	185773511	1931T09001	185773611	5531T09C04			147420811	Static Converter	148782811	RM-ED022
FY10	All	KDL-32BX400		AZ1N_5-2	181105931	LTY320HM03	S-LCD	185763411	LJ9702545A	185776711	LJ9403624B	A1763564A	BEN	147420811	Static Converter	148782811	RM-ED022
FY10	All	KDL-40BX400		AZ1N_5-2	181106011	LTY400HM01	S-LCD	185764011	LJ9702541A	185763911	LJ9403055J	A1763564A	BEN	147420121	Static Converter	148782811	RM-ED022
FY10	All	KDL-40BX400		AZ1N_5-2	181107511	T400HW03V0	AUO	185774311	1940T04001	185774211	5540T04C04			147420121	Static Converter	148782811	RM-ED022
FY10	All	KLV-26BX300		AZ1A_5-2	181108711	V260B3-L05	CMO	NA		NA				147419911	Power unit	148770511	RM-GA019
FY10	All	KLV-26BX301		AZ1A_5-2	181108711	V260B3-L05	CMO	NA		NA				147419911	Power unit	148770511	RM-GA019
FY10	All	KLV-26NX400		AZ1A_5-2	181108711	V260B3-L05	CMO	NA		NA				147419911	Power unit	148770111	RM-GA018
FY10	All	KDL-32EX40B		AZ1BD_3a-BD	181107311	T315HW04V0	AUO	185773511	1931T09001	185773611	5531T09C04			147420911	G1HS	148776611	RM-ED029
FY10	All	KDL-32EX43B		AZ1BD_3a-BD	181107311	T315HW04V0	AUO	185773511	1931T09001	185773611	5531T09C04			147420911	G1HS	148776611	RM-ED029
FY10	All	KDL-40EX40B		AZ1BD_3a-BD	181107511	T400HW03V0	AUO	185774311	1940T04001	185774211	5540T04C04			147421011	G3E	148776611	RM-ED029
FY10	All	KDL-40EX43B		AZ1BD_3a-BD	181107511	T400HW03V0	AUO	185774311	1940T04001	185774211	5540T04C04			147421011	G3E	148776611	RM-ED029
FY10	All	KDL-32BX301		AZ1-EK	181127511	LC320WXN	LG	NA		NA		185779511	A board	147420011	G2LE	148929111	RM-ED039
FY10	All	KDL-37BX401		AZ1-EK	181127411	LC370WUN	LG	NA		NA		185779521	A board	147420211	G2HE	148929111	RM-ED039
FY10	All	KDL-40LX900		AZ1H_1a	A1793139A	P-MOD40LETT	SONY	NA		185779811				147422211	GE5	148771413	RM-ED030
FY10	All	KDL-40LX903		AZ1H_1a	A1793139A	P-MOD40LETT	SONY	NA		185779811				147422211	GE5	148771413	RM-ED030
FY10	All	KDL-40LX904		AZ1H_1a	A1793139A	P-MOD40LETT	SONY	NA		185779811				147422211	GE5	148771413	RM-ED030
FY10	All	KDL-40LX905		AZ1H_1a	A1793139A	P-MOD40LETT	SONY	NA		185779811				147422211	GE5	148771413	RM-ED030
FY10	All	KDL-52LX904		AZ1H_1a	A1793141A	P-MOD52LETT	SONY	NA		185780011				147422111	GE4B	148771413	RM-ED030
FY10	All	KDL-52LX905		AZ1H_1a	A1793141A	P-MOD52LETT	SONY	NA		185780011				147422111	GE4B	148771413	RM-ED030
FY10	All	KDL-60LX900		AZ1H_1a	A1793142A	P-MOD60LETT	SONY	NA		185780111				147422011	GE4A	148771413	RM-ED030
FY10	All	KDL-60LX903		AZ1H_1a	A1793142A	P-MOD60LETT	SONY	NA		185780111				147422011	GE4A	148771413	RM-ED030
FY10	All	KDL-60LX905		AZ1H_1a	A1793142A	P-MOD60LETT	SONY	NA		185780111				147422011	GE4A	148771413	RM-ED030
FY10	All	KDL-55NX810		AZ1H_2a-1.5	A1795011A	T-MOD S55TQL-S	SONY	185784911	LJ9703088A	185784511	LJ9403494G	A1788128A	BEHT	147425711	G9B	148771413	RM-ED030
FY10	All	KDL-55NX813		AZ1H_2a-1.5	A1795011A	T-MOD S55TQL-S	SONY	185784911	LJ9703088A	185784511	LJ9403494G	A1788129A	BEHT UK	147425711	G9B	148771413	RM-ED030
FY10	All	KDL-40NX713		AZ1H_2a-2.5	A1795009A	T-MOD S40TDL-S	SONY	185784611	LJ9703086A	185784211	LJ9403678C	A1788129A	BEHT UK	147425611	G9A	148771413	RM-ED030
FY10	All	KDL-40NX715		AZ1H_2a-2.5	A1795009A	T-MOD S40TDL-S	SONY	185784611	LJ9703086A	185784211	LJ9403678C	A1788130A	BEHT SAT	147425611	G9A	148771413	RM-ED030
FY10	All	KDL-46NX710		AZ1H_2a-2.5	A1795010A	T-MOD S46TDL-S	SONY	185784711	LJ9703087A	185784311	LJ9403658D	A1788128A	BEHT	147425711	G9B	148771413	RM-ED030
FY10	All	KDL-46NX715		AZ1H_2a-2.5	A1795010A	T-MOD S46TDL-S	SONY	185784711	LJ9703087A	185784311	LJ9403658D	A1788130A	BEHT SAT	147425711	G9B	148771413	RM-ED030
FY10	All	KDL-40HX800		AZ1L_2B-1.5	181112722	LTY400HL02-103/104/105	S-LCD	185777411	LJ9702926A	185777321	LJ9403811A			147423811	G4E	148791411	RM-ED034
FY10	All	KDL-40HX800		AZ1L_2B-1.5	181112742	LTY400HL02-202/203/204	S-LCD	185777411	LJ9702926A	189500211	LJ9403811D			147423811	G4E	148791411	RM-ED034
FY10	All	KDL-40HX803		AZ1L_2B-1.5	181112722	LTY400HL02-103/104/105	S-LCD	185777411	LJ9702926A	185777321	LJ9403811A			147423811	G4E	148791411	RM-ED034
FY10	All	KDL-40HX803		AZ1L_2B-1.5	181112742	LTY400HL02-202/203/204	S-LCD	185777411	LJ9702926A	189500211	LJ9403811D			147423811	G4E	148791411	RM-ED034
FY10	All	KDL-40HX805		AZ1L_2B-1.5	181112722	LTY400HL02-103/104/105	S-LCD	185777411	LJ9702926A	185777321	LJ9403811A			147423811	G4E	148791411	RM-ED034
FY10	All	KDL-40HX805		AZ1L_2B-1.5	181112742	LTY400HL02-202/203/204	S-LCD	185777411	LJ9702926A	189500211	LJ9403811D			147423811	G4E	148791411	RM-ED034
FY10	All	KDL-46HX800		AZ1L_2B-1.5	181112821	LTY460HQ03-102	S-LCD	185777711	LJ9702930A	185777621	LJ9403812A			147424011	G6B	148791411	RM-ED034
FY10	All	KDL-46HX800		AZ1L_2B-1.5	181112841	LTY460HQ03-201/202	S-LCD	185777711	LJ9702930A	189500311	LJ9403812D			147424011	G6B	148791411	RM-ED034
FY10	All	KDL-46HX803		AZ1L_2B-1.5	181112821	LTY460HQ03-102	S-LCD	185777711	LJ9702930A	185777621	LJ9403812A			147424011	G6B	148791411	RM-ED034
FY10	All	KDL-46HX803		AZ1L_2B-1.5	181112841	LTY460HQ03-201/202	S-LCD	185777711	LJ9702930A	189500311	LJ9403812D			147424011	G6B	148791411	RM-ED034
FY10	All	KDL-46EX700		AZ1L_3A-0	181113911	LTY460HJ02	S-LCD	NA		185773411	LJ9403485C			A1754367A	GE2B	148770011	RM-ED035
FY10	All	KDL-46EX701		AZ1L_3A-0	181113911	LTY460HJ02	S-LCD	NA		185773411	LJ9403485C			A1754367A	GE2B	148770011	RM-ED035
FY10	All	KDL-46EX703		AZ1L_3A-0	181113911	LTY460HJ02	S-LCD	NA		185773411	LJ9403485C			A1754367A	GE2B	148770011	RM-ED035
FY10	All	KDL-46EX705		AZ1L_3A-0	181113911	LTY460HJ02	S-LCD	NA		185773411	LJ9403485C			A1754367A	GE2B	148770011	RM-ED035
FY10	All	KDL-46EX706		AZ1L_3A-0	181113911	LTY460HJ02	S-LCD	NA		185773411	LJ9403485C			A1754367A	GE2B	148770011	RM-ED035
FY10	All	KDL-46EX707		AZ1L_3A-0	181113911	LTY460HJ02	S-LCD	NA		185773411	LJ9403485C			A1754367A	GE2B	148775811	RM-ED033
FY10	All	KDL-46EX708		AZ1L_3A-0	181113911	LTY460HJ02	S-LCD	NA		185773411	LJ9403485C			A1754367A	GE2B	148775811	RM-ED033
FY10	All	KDL-46EX709		AZ1L_3A-0	181113911	LTY460HJ02	S-LCD	NA		185773411	LJ9403485C			A1754367A	GE2B	148775811	RM-ED033
FY10	All	KDL-32EX603		AZ1L_3a-0.5	181127611	V315H3-LE1	CMO	NA		NA				147424912	GE3-D	148770011	RM-ED035
FY10	All	KDL-32EX605		AZ1L_3a-0.5	181127611	V315H3-LE1	CMO	NA		NA				147424912	GE3-D	148770011	RM-ED035
FY10	9800001- 9899999	KDL-32EX500	B2B Hotel	AZ1L_3a-1	181105411	LTY320HF01	S-LCD	185763411	LJ9702545A	148903411	LJ9403257F	A1796761A	BAL (hotel)	147420121	G2ME	148770011	RM-ED035
FY10	9800001- 9899999	KDL-32EX500	B2B Hotel	AZ1L_3a-1	181107611	T315HW04V1	AUO	185773511	1931T09001	185774611	5531T09C01	A1796761A	BAL (hotel)	147420121	G2ME	148770011	RM-ED035
FY10	All	KDL-32EX500		AZ1L_3a-1	181107611	T315HW04V1	AUO	185773511	1931T09001	185774611	5531T09C01			147420121	G2ME	148770011	RM-ED035
FY10	All	KDL-32EX501		AZ1L_3a-1	181107611	T315HW04V1	AUO	185773511	1931T09001	185774611	5531T09C01			147420121	G2ME	148770011	RM-ED035
FY10	9600001- 9699999	KDL-32EX503	B2B Hotel (UK)	AZ1L_3a-1	181105411	LTY320HF01	S-LCD	185763411	LJ9702545A	148903411	LJ9403257F	A1796762A	BAL(UK) hotel	147420121	G2ME	148770011	RM-ED035
FY10	9600001- 9699999	KDL-32EX503	B2B Hotel (UK)	AZ1L_3a-1	181107611	T315HW04V1	AUO	185773511	1931T09001	185774611	5531T09C01	A1796762A	BAL(UK) hotel	147420121	G2ME	148770011	RM-ED035
FY10	All	KDL-32EX503		AZ1L_3a-1	181107611	T315HW04V1	AUO	185773511	1931T09001	185774611	5531T09C01			147420121	G2ME	148770011	RM-ED035
FY10	All	KDL-32EX504		AZ1L_3a-1	181107611	T315HW04V1	AUO	185773511	1931T09001	185774611	5531T09C01			147420121	G2ME	148770011	RM-ED035
FY10	All	KDL-32EX505		AZ1L_3a-1	181107611	T315HW04V1	AUO	185773511	1931T09001	185774611	5531T09C01			147420121	G2ME	148770011	RM-ED035
FY10	All	KDL-32EX508		AZ1L_3a-1	181107611	T315HW04V1	AUO	185773511	1931T09001	185774611	5531T09C01			147420121	G2ME	148775811	RM-ED033
FY10	9800001- 9899999	KDL-40EX500	B2B Hotel	AZ1L_3a-1	181105512	LTU400HF02 / LTY400HF06	S-LCD	185764011	LJ9702541A	185764811	LJ9403149H	A1796761A	BAL (hotel)	147420221	G2HE	148770011	RM-ED035
FY10	9600001- 9699999	KDL-40EX503	B2B Hotel (UK)	AZ1L_3a-1	181105512	LTU400HF02 / LTY400HF06	S-LCD	185764011	LJ9702541A	185764811	LJ9403149H	A1796762A	BAL(UK) hotel	147420221	G2HE	148770011	RM-ED035
FY10	9800001- 9899999	KDL-46EX500	B2B Hotel	AZ1L_3a-1	181105612	LTY460HJ01	S-LCD	185764311	LJ9702538A	185765011	LJ9403130H	A1796761A	BAL (hotel)	147420511	GD2	148770011	RM-ED035
FY10	9600001- 9699999	KDL-46EX503	B2B Hotel (UK)	AZ1L_3a-1	181105612	LTY460HJ01	S-LCD	185764311	LJ9702538A	185765011	LJ9403130H	A1796762A	BAL(UK) hotel	147420511	GD2	148770011	RM-ED035
FY10	9800001- 9899999	KDL-55EX500	B2B Hotel	AZ1L_3a-1	181105712	LTY550HJ01	S-LCD	185765311	LJ9702542A	185765211	LJ9403151G	A1796761A	BAL (hotel)	147420311	G5E	148770011	RM-ED035
FY10	9600001- 9699999	KDL-55EX503	B2B Hotel (UK)	AZ1L_3a-1	181105712	LTY550HJ01	S-LCD	185765311	LJ9702542A	185765211	LJ9403151G	A1796762A	BAL(UK) hotel	147420311	G5E	148770011	RM-ED035
FY10	All	KDL-32EX403		AZ1L_3a-2	181107311	T315HW04V0	AUO	185773511	1931T09001	185773611	5531T09C04			147420811	G2LS	148770011	RM-ED035
FY10	All	KDL-40EX403		AZ1L_3a-2	181107511	T400HW03V0	AUO	185774311	1940T04001	185774211	5540T04C04			147420221	G2HE	148770011	RM-ED035
FY10	All	KDL-32NX503		AZ1L_5-0	181107311	T315HW04V0	AUO	185773511	1931T09001	185773611	5531T09C04			147420811	G2LS	148770011	RM-ED035
FY10	All	KDL-22PX300		AZ1L_5-2P	181107011	T216XW01V3	AUO	NA		NA		A1798464A	BAL	147426411	GD1	148931011	RM-ED040
FY10	All	KDL-32EX600		AZ1N_3a-0.5	181127611	V315H3-LE1	CMO	NA		NA				147424912	GE3-D	148791311	RM-ED036
FY10	All	KDL-40NX503		AZ1N_5-0	181107511	T400HW03V0	AUO	185774311	1940T04001	185774211	5540T04C04			147420221	G2HE	148770011	RM-ED035
FY10	All	KLV-32NX500		AZ1N_5-2	181107311	T315HW04V0	AUO	185773511	1931T09001	185773611	5531T09C04			A1752778A/A1774000A	G2LE	148770111	RM-GA018
FY11	6000001 - 6999999	KDL-26BX320	AEP/UK	AZ2EK_P-2F	181137511	T260XW04V7	AUO	189504311	1926T05005	189504611	5526T05T01	WS0016301	PWB A	WS0015801	G13	WS0015901	RM-ED046
FY11	6000001 - 6999999	KDL-26BX321	AEP/UK	AZ2EK_P-2F	181137511	T260XW04V7	AUO	189504311	1926T05005	189504611	5526T05T01	WS0016301	PWB A	WS0015801	G13	WS0015901	RM-ED046
FY11	6000001 - 6999999	KDL-32BX320	AEP/UK	AZ2EK_P-2F	181137611	T315XW03VE	AUO	189504511	1931T08002	189504611	5526T05T01	WS0016301	PWB A	WS0015801	G13	WS0015901	RM-ED046
FY11	9000001 - 9200000	KDL-32BX320	AEP	AZ2EK_P-2F	181137611	T315XW03VE	AUO	189504511	1931T08002	189504611	5526T05T01	185789671	PWB A	147429712	G13	148945811	RM-ED046
FY11	6000001 - 6999999	KDL-32BX321	AEP/UK	AZ2EK_P-2F	181137611	T315XW03VE	AUO	189504511	1931T08002	189504611	5526T05T01	WS0016301	PWB A	WS0015801	G13	WS0015901	RM-ED046
FY11	6000001 - 6999999	KDL-32BX420	AEP	AZ2EK_P-2F	181137711	T315HW04VC	AUO	189504411	1931T08001	189504711	5531T09C35	WS0016401	PWB A	WS0015801	G13	WS0015901	RM-ED046
FY11	6000001- 6999999	KDL-37BX420	AEP	AZ2EK_P-2F	181137411	V370H4L01	CMO					WS0016401	PWB A	WS0022101	G14	WS0015901	RM-ED046
FY11	6000001 - 6999999	KDL-40BX420	AEP/UK	AZ2EK_P-2F	181132911	LTU400HM02 / LTY[Z]400HM07	S-LCD	185798511	LJ9703315A	N/A		WS0016401	PWB A	WS0022101	G14	WS0015901	RM-ED046
FY11	6000001 - 6999999	KDL-40BX420	AEP/UK	AZ2EK_P-2F	181157411	LTY400HM09	S-LCD	185798511	LJ9703315A	N/A		WS0016401	PWB A	WS0022101	G14	WS0015901	RM-ED046
FY11	9000000 - 9200000	KDL-40BX420	AEP/UK	AZ2EK_P-2F	181157411	LTY400HM09	S-LCD	185798511	LJ9703315A	N/A		185789681	PWB A	147431011	G14	148945811	RM-ED046
FY11	9000001 - 9200000	KDL-40BX420	AEP/UK	AZ2EK_P-2F	181132911	LTU400HM02 / LTY[Z]400HM07	S-LCD	185798511	LJ9703315A	N/A		185789681	PWB A	147431011	G14	148945811	RM-ED046
FY11	6000001 - 6999999	KDL-22CX32D	AEP/UK/RU	AZ2EK_P-2V	181113012	C216B1-L03	CMO					WS0024901	PWB A	WS0024801	GD8	WS0015901	RM-ED046
FY11	6000001 - 6999999	KDL-22EX310	AEP/UK	AZ2EK-P-1F	181132011	LC216EXNSD	LG	N/A		N/A		WS0031701	PWB A	WS0031901	WG22L	WS0015901	RM-ED046
FY11	6000001 - 6999999	KDL-32EX310	AEP/UK	AZ2EK-P-1F	181144711	LC320EXNSD	LG	N/A		N/A		WS0035101	PWB A	WS0034801	G16A	WS0015901	RM-ED046
FY11	6000001 - 6999999	KDL-42EX410	AEP/UK	AZ2EK-P-1F	181144811	LC420EUNSD	LG	N/A		N/A		WS0037001	PWB A	WS0037301	G16B	WS0015901	RM-ED046
FY11	3000001 - 3999999	KDL-46HX920	AEP/RU	AZ2F_2b-1	A1808279A	FQLF460DT01	SONY	N/A		A1836744A		FX0096201	BAT-L	FX0035211	G5B	FX0012111	RM-ED041
FY11	3000001 - 3999999	KDL-46HX920	IT	AZ2F_2b-1	A1808279A	FQLF460DT01	SONY	N/A		A1836744A		FX0096801	BAT-L(MHP)	FX0035211	G5B	FX0012111	RM-ED041
FY11	3000001 - 3999999	KDL-46HX923	AEP/UK	AZ2F_2b-1	A1808279A	FQLF460DT01	SONY	N/A		A1836744A		FX0096901	BAT-L(T2)	FX0035211	G5B	FX0012111	RM-ED041
FY11	3000001 - 3999999	KDL-46HX925	AEP	AZ2F_2b-1	A1808279A	FQLF460DT01	SONY	N/A		A1836744A		FX0096301	BAT-L(S2)	FX0035211	G5B	FX0012111	RM-ED041
FY11	3000001 - 3999999	KDL-55HX920	AEP/RU	AZ2F_2b-1	A1808281A	FQLF550DT01	SONY	N/A		A1836745A		FX0096201	BAT-L	FX0037411	G6B	FX0012111	RM-ED041
FY11	3000001 - 3999999	KDL-55HX920	IT	AZ2F_2b-1	A1808281A	FQLF550DT01	SONY	N/A		A1836745A		FX0096801	BAT-L(MHP)	FX0037411	G6B	FX0012111	RM-ED041
FY11	3000001 - 3999999	KDL-55HX923	AEP/UK	AZ2F_2b-1	A1808281A	FQLF550DT01	SONY	N/A		A1836745A		FX0096901	BAT-L(T2)	FX0037411	G6B	FX0012111	RM-ED041
FY11	3000001 - 3999999	KDL-55HX925	AEP	AZ2F_2b-1	A1808281A	FQLF550DT01	SONY	N/A		A1836745A		FX0096301	BAT-L(S2)	FX0037411	G6B	FX0012111	RM-ED041
FY11	3000001 - 3999999	KDL-65HX920	AEP/RU	AZ2F_2b-1	A1846211A	FQMY650DT01	SONY	N/A		N/A		FX0098201	BAT	FX0042811	G11	FX0012111	RM-ED041
FY11	3000001 - 3999999	KDL-65HX920	IT	AZ2F_2b-1	A1846211A	FQMY650DT01	SONY	N/A		N/A		FX0098401	BAT	FX0042811	G11	FX0012111	RM-ED041
FY11	4500001 - 4501000	KDL-65HX920/9	B2B Hotel	AZ2F_2b-1	A1846211A	FQMY650DT01	SONY	N/A		N/A		FX0098301	BAT-V (B2B)	FX0042811	G11	FX0012111	RM-ED041
FY11	3000001 - 3999999	KDL-65HX923	AEP/UK	AZ2F_2b-1	A1846211A	FQMY650DT01	SONY	N/A		N/A		FX0098501	BAT	FX0042811	G11	FX0012111	RM-ED041
FY11	3000001 - 3999999	KDL-65HX925	AEP	AZ2F_2b-1	A1846211A	FQMY650DT01	SONY	N/A		N/A		FX0098601	BAT	FX0042811	G11	FX0012111	RM-ED041
